OT_ID;OT_DT_ID_DataType;OT_NameSingular;OT_NamePlural;OT_DefaultAttributeCaption;OT_Description;OT_ObjectIsAbstract;OT_OTC_ID_Classification;OT_DatabaseId;OT_ExistsOnlyInParentScope;CREATED_BY;CREATED_DATE;CHANGED_BY;CHANGED_DATE;timestamp;OT_IdIsIdentity;OT_OTR_ID_IdObjectTypeRelationship
1550;14;Funktionellt system;Funktionella system;Funktionellt system;NULL;0;NULL;AMAF-Funktionellt system;0;SAMRUMUser;2018-03-08 18:42:22.300;SAMRUMUser;2018-03-08 18:44:13.500;0x000000000006DDBE;0;NULL
1551;14;Rördimension;Rördimensioner;Rördimension;NULL;1;NULL;Rör-Rörsystem-Rörfabrikat-Rördimension;0;SAMRUMUser;2018-03-10 07:11:21.460;SAMRUMUser;2018-03-10 07:11:21.460;0x000000000006DDF9;0;NULL
1552;14;Rördimension a;Rördimensioner a;Rördimension;NULL;1;NULL;Rör-Rörsystem-Rörmaterial-Dimension;0;SAMRUMUser;2018-03-10 07:20:22.680;SAMRUMUser;2018-03-10 07:20:22.680;0x000000000006DE04;0;NULL
1553;14;Filmredovisning avloppssystem;Filmredovisningar avloppssystem;Filmredovisning avloppsystem;NULL;1;NULL;Rör-Rörsystem-Filmredovisning;0;SAMRUMUser;2018-03-10 07:50:47.790;SAMRUMUser;2018-03-10 07:50:47.790;0x000000000006DE4E;0;NULL
1554;14;Egenkontroll rörisolering;Egenkontroller rörisolering;Egenkontroll rörisolering;NULL;1;NULL;Rör-Rörbeteckningar-Rörisolering-Egenkontroller;0;SAMRUMUser;2018-03-10 08:09:25.567;SAMRUMUser;2018-03-10 08:09:25.567;0x000000000006DE7D;0;NULL
1555;14;Konstruktivt system;Konstruktiva system;Konstruktivt system;NULL;1;NULL;AMAF-Konstruktivt system;0;SAMRUMUser;2018-03-10 09:21:09.517;SAMRUMUser;2018-03-10 09:21:09.517;0x000000000006DED8;0;NULL
1556;14;Komponent CoClass;Komponenter Coclass;Komponent Coclass;NULL;1;NULL;AMAF-Komponenter;0;SAMRUMUser;2018-03-10 09:23:20.553;SAMRUMUser;2018-03-10 09:23:20.553;0x000000000006DEDE;0;NULL
1557;14;BIP-kod komponent;BIP-koder komponenter;BIP-kod;NULL;1;NULL;Rör-Rörbeteckningar-Rörisolering-BIPkod;0;SAMRUMUser;2018-03-10 09:56:15.137;SAMRUMUser;2018-03-10 09:56:15.137;0x000000000006DF6A;0;NULL
1558;14;BIPkod produkt;BIPkoder produkter;BIP-kod produkt;NULL;1;NULL;BIPkod-Produkt;0;SAMRUMUser;2018-03-10 10:22:03.897;SAMRUMUser;2018-03-10 10:22:03.897;0x000000000006DF70;0;NULL
1559;14;Brandsläcksystem;Brandsläcksystem;Brandsläcksystem;NULL;1;NULL;Prg-Verksbeskr-Typutr-Brandsläcksystem;0;SAMRUMUser;2018-03-14 21:51:44.617;SAMRUMUser;2018-03-14 21:51:44.617;0x000000000006E8F3;0;NULL
1560;14;"Coclass egenskapsgrupp ";Coclass egenskapsgruppe;Coclass egenskapsgrupp;NULL;0;NULL;AMAF-Coclass-Egenskap-Egenskapsgrupp;0;SAMRUMUser;2018-03-15 18:11:00.033;SAMRUMUser;2018-03-16 16:06:37.097;0x000000000006FBC5;0;NULL
1561;14;Coclass egenskap;Coclass egenskapr;Coclass egenskap;NULL;0;NULL;AMAF-Coclass-Egenskap;0;SAMRUMUser;2018-03-15 18:19:15.163;SAMRUMUser;2018-03-16 16:04:31.540;0x000000000006FBC2;0;NULL
1562;14;Coclass egenskap sammanf.rubrik;Coclass egenskap sammanf.rubrik;Sammanfattningsrubr egenskaper;NULL;1;NULL;AMAF-Coclass-Egenskap-Egenskapsgrupp-Sammarnf.Rubrik;0;SAMRUMUser;2018-03-16 16:08:57.003;SAMRUMUser;2018-03-16 16:08:57.003;0x000000000006FBC7;0;NULL
1563;14;Funktionellt system Coclass;Funktionella system Coclass;Funktionellt system Coclass;NULL;1;NULL;AMAF-Projekt-Coclass Funkt. system;0;SAMRUMUser;2018-03-16 20:24:49.940;SAMRUMUser;2018-03-17 22:57:37.593;0x000000000006FE06;0;NULL
1564;14;Dokument nyttares verksamhet;Dokument nyttares verksamhet;Dokument verksamhet;NULL;1;NULL;Prg-Verksbeskr-Nyttjare-Verksamhet-Dokument;0;SAMRUMUser;2018-03-17 20:01:28.360;SAMRUMUser;2018-03-17 20:01:28.360;0x000000000006FC41;0;NULL
1565;14;Inrednings o utr.-behov;Inrednings o utr.-behov;Inrednings o utr.-behov;NULL;1;NULL;Prg-Verksbeskr-Nyttjare-Typutr-Primär funktion-Inredning;0;SAMRUMUser;2018-03-17 20:18:01.160;SAMRUMUser;2018-03-17 20:27:27.887;0x000000000006FC6A;0;NULL
1566;14;Samordningsansv projektör;Samordningsansv projektörer;Samordningsansv projektör;NULL;1;NULL;AMAF-Projekt-Ansvarig projektör;0;SAMRUMUser;2018-03-18 20:38:49.660;SAMRUMUser;2018-03-18 21:00:10.800;0x000000000006FE1A;0;NULL
1567;14;Deltagande projektör utrymmeskrav;Deltagande projektörer utrymmeskrav;Deltagande projektör utrymmeskrav;NULL;1;NULL;AMAF-Projekt-Deltagande projektörer;0;SAMRUMUser;2018-03-18 20:45:03.190;SAMRUMUser;2018-03-18 21:05:24.660;0x000000000006FE27;0;NULL
1568;14;Disciplin krav;Discipliner krav;Disciplin;NULL;1;NULL;AMAF-Projekt-Disciplin;0;SAMRUMUser;2018-03-18 21:14:36.370;SAMRUMUser;2018-03-18 21:14:36.370;0x000000000006FE3A;0;NULL
1569;14;Arbetsuppgift a;1: Arbetsuppgifter a;Arbetsuppgift rubrik;NULL;1;NULL;Projekt-Kontoplan-Företag-Arbetsuppgifter;0;SAMRUMUser;2018-06-27 15:11:59.660;SAMRUMUser;2018-06-28 15:33:35.033;0x00000000000708FB;0;NULL
1570;14;Statusläge;Statusläge;Prioritet;NULL;1;NULL;Projekt-Kontoplan-Företag-Arbetsuppgifter-Statusläge;0;SAMRUMUser;2018-06-27 15:51:47.260;SAMRUMUser;2019-01-18 12:18:13.450;0x0000000000071A3E;0;NULL
1571;14;Prioritet;Prioriteter;Statusläge;NULL;1;NULL;Projekt-Kontoplan-Företag-Arbetsuppgifter-Prioritet;0;SAMRUMUser;2018-06-27 15:53:25.447;SAMRUMUser;2019-01-18 12:17:24.873;0x0000000000071A3B;0;NULL
1572;14;Punkten skapad av;Punkterna skapade av;Punkten skapad av;NULL;1;NULL;Projekt-Kontoplan-Företag-Arbetsuppgift-Uppgiftsskapare;0;SAMRUMUser;2018-06-28 15:27:55.960;SAMRUMUser;2018-06-28 15:39:28.143;0x0000000000070906;0;NULL
1573;14;Berörd part;Berörda parter;Berörd part;NULL;1;NULL;Projekt-Kontoplan-Företag-Arbetsuppgift-Part;0;SAMRUMUser;2018-06-28 15:29:19.180;SAMRUMUser;2018-06-28 15:35:12.703;0x00000000000708FE;0;NULL
1574;14;CoClass FS;CoClass FS;CoClass FS;NULL;1;NULL;Vent-CoClass-FS;0;SAMRUMUser;2018-09-04 15:50:57.120;SAMRUMUser;2018-09-04 15:50:57.120;0x000000000007090A;0;NULL
1575;14;Vattenprov;Vattenprover;Vattenprov;NULL;1;1085;Villa-Vattenanalysdatum-Vattenprov;0;SAMRUMUser;2018-11-14 08:28:59.843;SAMRUMUser;2018-11-14 09:31:48.297;0x0000000000071972;0;NULL
1576;14;Övrig utredning;Övriga utredningar;Övrig utredning;NULL;1;NULL;Villa-Övriga utredningar;0;SAMRUMUser;2018-11-14 08:52:04.463;SAMRUMUser;2018-11-14 08:52:04.463;0x0000000000071884;0;NULL
1577;14;Vattenanalys datum;Vattenanalys datum;Vattenanalys datum;NULL;1;NULL;Villa-Vattenanalysdatum;0;SAMRUMUser;2018-11-14 09:28:11.157;SAMRUMUser;2018-11-14 09:31:05.140;0x000000000007196C;0;NULL
1578;14;Injusteringsprotokoll;Injusteringsprotokoll;Injusteringsprotokoll;NULL;1;NULL;Vent-Luftbehsystem-Injusteringsprotokoll;0;SAMRUMUser;2019-01-22 13:30:09.123;SAMRUMUser;2019-01-22 13:30:09.123;0x0000000000071A68;0;NULL
1579;14;Fotodokumentation före byggstart;Fotodokumentation före byggstart;Fotodokumentation före byggstart;NULL;1;1087;Villa-Fotodokumentation före byggstart;0;SAMRUMUser;2019-06-15 21:08:58.307;SAMRUMUser;2019-06-15 21:08:58.307;0x0000000000071AAD;0;NULL
1580;14;Projekteringsanvisning rör;Ptojekteringsanvisningar rör;Projekteringsanv rör rubrik;NULL;0;NULL;Rör-Projekteringsanvisningar;0;SAMRUMUser;2019-09-04 18:22:08.990;SAMRUMUser;2019-09-04 18:22:08.990;0x0000000000071B23;0;NULL
1581;14;Adressenhet Passage o Säk;Adressenhet Passage o Säk;Adressenhet Passage o Säk;NULL;0;NULL;DörrID-PassSäk-Adressenhet;0;SAMRUMUser;2019-10-06 16:16:48.563;SAMRUMUser;2019-10-06 16:16:48.563;0x0000000000071C73;0;NULL
1582;14;Slinga passage o säkerhet;Slinga passage o säkerhet;Slinga passage o säkerhet;NULL;0;NULL;DörrID-PassSäk-Adressenhet-Slinga;0;SAMRUMUser;2019-10-06 16:19:28.563;SAMRUMUser;2019-10-07 14:22:59.427;0x0000000000071E67;0;NULL
1583;14;Typ av adressenhet;Typer av adressenheter;Typ av adressenhet;NULL;1;NULL;Typ av adressenhet;0;SAMRUMUser;2019-10-06 16:24:27.540;SAMRUMUser;2019-10-06 16:24:27.540;0x0000000000071C82;0;NULL
1584;14;Plint i adressenhet;Plintar i adressenhet;Plint i adressenhet;NULL;0;NULL;DörrID-PassSäk-Adressenhet-Plint;0;SAMRUMUser;2019-10-06 16:35:20.707;SAMRUMUser;2019-10-07 14:44:06.470;0x0000000000071E73;0;NULL
1585;14;Typ av adressenhet A;Typer av adressenheter A;Typ av adressenhet;NULL;1;NULL;DörrID-PassSäk-Adressenhet-Typ;0;SAMRUMUser;2019-10-06 17:11:21.980;SAMRUMUser;2019-10-06 17:11:21.980;0x0000000000071CA5;0;NULL
1586;14;Styrenhet låskista ID;Styrenhet låskista ID;Styrenhet låskista ID;NULL;0;NULL;DörrID-IDStyrenhet låskista;0;SAMRUMUser;2019-10-07 09:37:05.747;SAMRUMUser;2021-05-25 08:09:40.190;0x000000000007584B;0;NULL
1587;14;Objekttyp;Objekttyper;Objekttyp;NULL;1;NULL;DörrID-PassSäk-Objekt-Objekttyp;0;SAMRUMUser;2019-10-07 09:39:07.943;SAMRUMUser;2019-10-07 09:39:07.943;0x0000000000071CB8;0;NULL
1588;14;Plintschema adressenhet;Plintschema adressenhet;Plintschema adressenhet;NULL;0;NULL;PassageSäk-Plintschema adr.enhet;0;SAMRUMUser;2019-10-07 14:09:02.740;SAMRUMUser;2019-10-07 14:11:54.447;0x0000000000071E57;0;NULL
1589;14;Huvudapparat;Huvudapparater;Huvudapparat;NULL;0;NULL;PassageSäk-HuvudapparatID;0;SAMRUMUser;2019-10-07 14:18:53.427;SAMRUMUser;2023-03-17 11:17:09.760;0x0000000000084164;0;NULL
1590;14;BesiktningsID;BesiktningsID;BesiktningsID;NULL;0;NULL;HissID-BesiktningsID;0;SAMRUMUser;2019-10-23 21:09:19.457;SAMRUMUser;2019-10-23 21:12:14.607;0x0000000000071EF1;0;NULL
1591;14;Tillsynsanmälan;Tillsynsanmälan;Tillsynsanmälan;NULL;1;NULL;KylmaskinID-Tillsynsanmälan;0;SAMRUMUser;2019-10-24 11:25:45.963;SAMRUMUser;2019-10-24 11:25:45.963;0x0000000000071EFA;0;NULL
1592;14;Batteri;Batteri;Batteri;NULL;1;NULL;Generellt-Batteri;0;SAMRUMUser;2020-01-18 10:02:00.137;SAMRUMUser;2020-01-18 10:02:00.137;0x0000000000071F6D;0;NULL
1593;14;Kod Funktionellt system Luft;Koder Funktionella system Luft;Kod Funktionellt system Luft;NULL;1;1089;Vent-CoClass-FS-Kod FS;0;SAMRUMUser;2020-01-24 09:44:04.133;SAMRUMUser;2020-01-24 09:44:04.133;0x00000000000720EE;0;NULL
1594;14;ElstyrningsID;ElstyrningsID;ElstyrningsID;NULL;0;NULL;Elc-Elcentral-Grpfört-Grp-ElstyrningID;0;SAMRUMUser;2020-02-20 15:41:22.363;SAMRUMUser;2020-02-20 15:53:48.283;0x000000000007234C;0;NULL
1595;14;AktorID;AktorID;AktorID;NULL;0;NULL;Elc-Elcentral-Grpfört-Grp-ElstyrningID-AktorID;0;SAMRUMUser;2020-02-20 15:47:08.123;SAMRUMUser;2020-02-20 15:53:18.127;0x0000000000072349;0;NULL
1596;14;Funktion aktor;Funktioner aktor;Funktion aktor;NULL;1;NULL;Elc-Elcentral-Grpfört-Grp-ElstyrningID-AktorID-Funktion;0;SAMRUMUser;2020-02-20 15:51:06.590;SAMRUMUser;2020-02-20 15:51:06.590;0x0000000000072342;0;NULL
1597;14;SensorID;SensorID;SensorID;NULL;1;NULL;Elc-Elcentral-Grpfört-Grp-ElstyrningID-SensorID;0;SAMRUMUser;2020-02-20 15:56:49.663;SAMRUMUser;2020-02-20 15:56:49.663;0x0000000000072351;0;NULL
1598;14;Sensorfunktion;Sensorfunktioner;Sensorfunktion;NULL;1;NULL;Elc-Elcentral-Grpfört-Grp-ElstyrningID-SensorID-Sensorfunktion;0;SAMRUMUser;2020-02-20 15:59:59.480;SAMRUMUser;2020-02-20 15:59:59.480;0x0000000000072353;0;NULL
1599;14;Sprinklerfabrikat;Sprinklerfabrikat;Sprinklerfabrikat;NULL;0;49;Rum-Spr-SprinklerhuvudID-Fabrika;0;SAMRUMUser;2020-02-20 21:39:17.147;SAMRUMUser;2021-04-13 18:05:47.623;0x0000000000073945;0;NULL
1600;14;Verkningsgradstyp;Verkningsgradstyper;Verkningsgradstyp;NULL;1;1095;Vent-Luftbehsystem-Verkningsgradstyp;0;SAMRUMUser;2020-02-26 09:30:01.847;SAMRUMUser;2020-02-26 09:30:01.847;0x00000000000723AC;0;NULL
1601;14;F20 Tappvattensystem;F20 Tappvattensystem;F 20 Tappvattensystem;NULL;1;1089;CoCl-FS F-F20 Tappvattensystem;0;SAMRUMUser;2020-05-29 22:57:31.357;SAMRUMUser;2020-05-29 22:59:27.543;0x0000000000072466;0;NULL
1602;14;F21 Tappkallvattensystem;F21 Tappkallvattensystem;F21 Tappkallvattensystem;NULL;1;1089;CoCl-FS F-F21 Tappkallvattensystem;0;SAMRUMUser;2020-05-29 23:02:23.743;SAMRUMUser;2020-05-29 23:02:23.743;0x0000000000072468;0;NULL
1603;14;F22 Tappvarmvattensystem;F22 Tappvarmvattensystem;F22 Tappvarmvattensystem;NULL;1;1096;CoCl-FS F22 Tappvarmvattensystem;0;SAMRUMUser;2020-05-29 23:04:31.860;SAMRUMUser;2020-05-30 12:13:02.003;0x0000000000072472;0;NULL
1604;14;A Mark-o grundsystem;A Mark-o grundsystem;A Mark-o grundsystem;NULL;1;1089;CoClass-A Mark- o Grund;0;SAMRUMUser;2020-06-16 13:43:41.980;SAMRUMUser;2020-06-16 13:46:16.807;0x000000000007247E;0;NULL
1605;14;B Väggsystem;B Väggsystem;B Väggsystem;NULL;1;1089;CoClass-B Väggsystem;0;SAMRUMUser;2020-06-16 13:47:28.810;SAMRUMUser;2020-06-16 13:47:28.810;0x0000000000072480;0;NULL
1606;14;C Bjälklagssystem;C Bjälklagssystem;C Bjälklagssystem;NULL;1;1089;Coclass-C Bjälklagssystem;0;SAMRUMUser;2020-06-16 13:49:48.983;SAMRUMUser;2020-06-16 13:49:48.983;0x0000000000072482;0;NULL
1607;14;D Taksystem;D Taksystem;D Taksystem;NULL;1;1089;Coclass-D Taksystem;0;SAMRUMUser;2020-06-16 13:52:39.983;SAMRUMUser;2020-06-16 13:52:39.983;0x0000000000072484;0;NULL
1608;14;F Vatten- och vätskesystem;F Vatten- och vätskesystem;F Vatten- och vätskesystem;NULL;1;1089;Coclass-F Vatten- och vätskesystem;0;SAMRUMUser;2020-06-16 13:54:27.423;SAMRUMUser;2020-06-16 13:54:27.423;0x0000000000072486;0;NULL
1609;14;GivareID;GivareID;Givare ID;NULL;0;NULL;Styr-GivareID;0;SAMRUMUser;2020-09-01 15:09:59.823;SAMRUMUser;2020-09-01 15:09:59.823;0x0000000000072488;0;NULL
1610;14;Givartyp;Givartyper;Givartyp;NULL;1;NULL;Styr-GivareID-Givartyp;0;SAMRUMUser;2020-09-01 16:17:15.620;SAMRUMUser;2020-09-01 16:17:15.620;0x000000000007248A;0;NULL
1611;14;Givarefabrikat o beteckning;Givarefabrikat o beteckning;Givarefabrikat o beteckning;NULL;1;NULL;Styr-GivareID-Givarefabrikat;0;SAMRUMUser;2020-09-01 16:20:16.353;SAMRUMUser;2020-09-01 20:28:43.783;0x00000000000724B7;0;NULL
1612;14;Systemkrav styr rubrik;Systemkrav styr rubrik;Systemkrav styr rubrik;NULL;1;1097;Systemkrav styr rubrik;0;SAMRUMUser;2020-10-15 20:34:00.350;SAMRUMUser;2020-10-15 20:47:13.570;0x00000000000724F1;0;NULL
1613;14;Systemkrav styr underrubrik;Systemkrav styr underrubriker;Systemkrav styr underrubrik;NULL;1;1097;Systemkrav styr rubrik-Underrubrik;0;SAMRUMUser;2020-10-15 20:37:49.873;SAMRUMUser;2020-10-15 20:47:49.067;0x00000000000724F4;0;NULL
1615;14;Undermätare el;Undermätare el;Undermätare el;NULL;1;NULL;El-Elmätarbet.ID-Undermätare;0;SAMRUMUser;2020-11-01 19:12:15.360;SAMRUMUser;2020-11-01 19:12:15.360;0x00000000000725D8;0;NULL
1616;14;Under-underelmätare;Under-underelmätare;Under-underelmätare;NULL;1;14;El-Elmätarbet.ID-Undermätare-Underundermätare;0;SAMRUMUser;2020-11-01 19:20:34.523;SAMRUMUser;2020-11-01 19:20:34.523;0x00000000000725E3;0;NULL
1617;14;"Projektnamn Miljöbyggnad ";"Projektnamn Miljöbyggnad ";Projektnamn miljöbyggnad;NULL;1;NULL;MB-Projektnamn;0;SAMRUMUser;2020-11-03 17:35:45.657;SAMRUMUser;2020-11-03 17:35:45.657;0x00000000000725EB;0;NULL
1618;14;Värmeeffektbehov, tänkt betyg;Värmeeffektbehov, tänkt betyg;Värmeeffektbehov, tänkt betyg;NULL;1;NULL;MB-Projektnamn-1. Värmeeffektbehov;0;SAMRUMUser;2020-11-03 17:39:04.880;SAMRUMUser;2020-11-03 17:44:12.813;0x00000000000725F0;0;NULL
1619;14;Montagestolpe elslutbleck;Montagestolpe elslutbleck;Montagestolpe elslutbleck;NULL;1;NULL;DörrID-Montagestolpe elslutbleck;0;SAMRUMUser;2020-11-23 15:03:46.923;SAMRUMUser;2020-11-23 15:03:46.923;0x0000000000072625;0;NULL
1620;14;"Organisationsplan ";Organisationsplan;Organisationsplan;NULL;1;NULL;Brandskydd-Brandfunktion-Org.plan;0;SAMRUMUser;2021-01-29 21:33:35.543;SAMRUMUser;2021-01-29 21:33:35.543;0x0000000000072B28;0;NULL
1621;14;Åtgärd i prio-ordning;Åtgärder i prio-ordning;Åtgärd i prioritetsordnïng;NULL;1;NULL;Brandskydd-Brandfunktion-Org.plan-Åtgärder;0;SAMRUMUser;2021-01-29 21:34:41.493;SAMRUMUser;2021-01-29 21:35:45.993;0x0000000000072B2D;0;NULL
1622;14;Bostadsrättsförening;Bostadsrättsföreningar;Bostadsrättsförening;NULL;0;NULL;BRF-BostadsrättsföreningID;0;SAMRUMUser;2021-03-19 19:15:50.807;SAMRUMUser;2023-03-02 09:25:58.340;0x00000000000838D6;0;NULL
1623;14;Fastighet i BRF;Fastigheter i BRF;Fastighet i BRF;NULL;0;NULL;BRF-Bostadsrättsförening-Fastighet;0;SAMRUMUser;2021-03-19 19:23:22.267;SAMRUMUser;2021-03-19 19:34:23.930;0x00000000000737B9;0;NULL
1624;14;Gatuadress;Gatuadresser;Gatuadress;NULL;0;NULL;BRF-Bostadsrättsförening-Fastighet-Gatuadresser;0;SAMRUMUser;2021-03-19 19:27:10.550;SAMRUMUser;2021-03-19 19:27:10.550;0x00000000000737B6;0;NULL
1625;14;Utrymmeskomplex beteckning;Utrymmeskomplex beteckningar;Utrymmeskomplex beteckning;NULL;0;NULL;BRF-Bostadsrättsförening-Fastighet-Gatuadresser-Utrymmeskomplex;0;SAMRUMUser;2021-03-19 21:37:54.800;SAMRUMUser;2021-03-19 21:43:04.393;0x00000000000737CB;0;NULL
1626;14;Typ av utrymmeskomplex;Typer av utrymmeskomplex;Typ av utrymmeskomplex;NULL;1;NULL;BRF-Bostadsrättsförening-Fastighet-Gatuadresser-Utrymmeskomplex--Typ;0;SAMRUMUser;2021-03-19 21:39:26.057;SAMRUMUser;2021-03-19 21:39:26.057;0x00000000000737C4;0;NULL
1627;14;Typkod (Skatteverket);Typkoder (Skatteverket);Typkod (Skatteverket);NULL;1;NULL;BRF-Bostadsrättsförening-Fastighet-Typkod (Skatteverket);0;SAMRUMUser;2021-03-19 22:10:41.210;SAMRUMUser;2021-03-19 22:10:41.210;0x0000000000073851;0;NULL
1628;14;k-faktor sprinkler;k-faktor sprinkler;K-faktor sprinkler;NULL;1;NULL;Sprinkler-kfaktor;0;SAMRUMUser;2021-04-13 18:17:45.933;SAMRUMUser;2021-04-13 18:17:45.933;0x000000000007394F;0;NULL
1629;14;Dimension sprinklerbulb;Dimensioner sprinklerbulber;Dimension sprinklerbulb;NULL;1;NULL;Sprinkler-Dim. sprinklerbulb;0;SAMRUMUser;2021-04-13 18:19:18.563;SAMRUMUser;2021-04-13 18:19:18.563;0x0000000000073951;0;NULL
1630;14;Aktiveringstemp sprinkler;Aktiveringstemp sprinkler;Aktiveringstemp sprinkler;NULL;1;NULL;Sprinkler-Aktiveringstemperatur;0;SAMRUMUser;2021-04-13 18:20:35.997;SAMRUMUser;2021-04-13 18:20:35.997;0x0000000000073953;0;NULL
1631;14;Tillbehör sprinklerhuvud;Tillbehör sprinklerhuvud;Tillbehör sprinklerhuvud;NULL;1;NULL;Rum-Spr-SprinklerhuvudID-Tillbehör;0;SAMRUMUser;2021-04-13 18:37:03.667;SAMRUMUser;2021-04-13 18:37:03.667;0x0000000000073974;0;NULL
1632;14;RTI-grupp;RTI-grupper;RTI-grupp;NULL;1;NULL;Sprinkler-RTIvärde-RTI-grupp;0;SAMRUMUser;2021-04-13 18:49:59.693;SAMRUMUser;2021-04-13 18:49:59.693;0x0000000000073980;0;NULL
1633;14;Anslutningsdimension sprinklerhuvud;Anslutningsdimensioner sprinklerhuvud;Anslutningsdim. sprinklerhuvud;NULL;1;NULL;Sprinkler-Anslutningsdimension;0;SAMRUMUser;2021-04-13 18:55:08.510;SAMRUMUser;2021-04-13 18:55:08.510;0x0000000000073986;0;NULL
1634;14;Styrsignaler;Styrsignaler;Styrsignal;NULL;1;NULL;Styr-Styrsignaler;0;SAMRUMUser;2021-04-14 15:27:59.087;SAMRUMUser;2021-04-14 15:27:59.087;0x00000000000739A9;0;NULL
1635;14;Funktion givare;Funktioner givare;Funktion givare;NULL;1;NULL;Styr-GivareID-Funktion;0;SAMRUMUser;2021-04-19 18:39:45.260;SAMRUMUser;2021-04-19 18:39:45.260;0x000000000007478A;0;NULL
1636;14;Reglercentral ID lokalt styrda spjäll;ReglercentralID lokalt styrda spjäll;Reglercentral ID lok. styrda spjäll;NULL;0;NULL;Vent-Luftbeh.syst.-Lok.styrda Motordr. spj.-ReglercentralID;0;SAMRUMUser;2021-04-20 11:59:06.920;SAMRUMUser;2021-04-20 12:50:35.413;0x0000000000074803;0;NULL
1637;14;Radiatorventil;Radiatorventiler;Radiatorventil;NULL;1;NULL;Rum-RadiatorID-Radiatorventil;0;SAMRUMUser;2021-04-21 21:07:21.480;SAMRUMUser;2021-04-21 21:07:21.480;0x00000000000748C5;0;NULL
1638;14;Lokalt styrd styrventil;Lokalt styrda styrventiler;Lokalt styrd styrventil;NULL;0;NULL;Rör-Lokalt styrd styrventil;0;SAMRUMUser;2021-04-21 21:48:07.080;SAMRUMUser;2021-04-21 21:49:44.840;0x000000000007490D;0;NULL
1639;14;Funktionsgrupp ingående i styr;Funktionsgrupper ingående i styr;Funktionsgrupper  i styr;NULL;1;NULL;Styr-ASID-Funktionsgrupper;0;SAMRUMUser;2021-04-22 09:11:52.107;SAMRUMUser;2021-04-22 09:11:52.107;0x000000000007496F;0;NULL
1640;14;Egenkontroll givare;Egenkontroll givare;Egenkontroll givare;NULL;1;NULL;Styr-Givare-Egenkontroll;0;SAMRUMUser;2021-04-26 21:23:40.083;SAMRUMUser;2021-04-26 21:23:40.083;0x000000000007498E;0;NULL
1641;14;UNR Passage;UNR Passage;UNR Passage;NULL;1;NULL;DörrID-UNR passage;0;SAMRUMUser;2021-05-24 17:06:48.040;SAMRUMUser;2021-05-24 17:06:48.040;0x0000000000075757;0;NULL
1642;14;Kabelnummer;Kabelnummer;Kabelnummer;NULL;0;NULL;PassageSäk-Kabelnummer;0;SAMRUMUser;2021-05-24 17:58:01.677;SAMRUMUser;2021-05-24 17:58:01.677;0x00000000000757E0;0;NULL
1643;14;ID Adressenhet;ID Adressenhet;Adressenhet;NULL;0;NULL;Brl-ID Adressenhet;0;SAMRUMUser;2021-05-25 13:38:33.597;SAMRUMUser;2021-05-25 13:43:22.280;0x0000000000075867;0;NULL
1644;14;Väsentlig funktion;Väsentlig funktion;Väsentlig funktion;NULL;1;NULL;DörrID-Nattlås-Väsentlig funktion;0;SAMRUMUser;2021-05-31 12:55:15.177;SAMRUMUser;2021-05-31 12:55:15.177;0x0000000000075D97;0;NULL
1649;14;Spänning låskista;Spänning låskista;Spänning låskista;NULL;1;38;DörrID-Låstyp-Låskista-Spänning;1;SAMRUMUser;2021-05-31 18:49:07.123;SAMRUMUser;2021-05-31 19:07:36.190;0x0000000000075E1F;0;NULL
1650;14;Strömförbrukning vila låskista;Strömförbrukning vila låskista;Strömförbrukning vila låskista;NULL;1;38;DörrID-Låstyp-Låskista-Strömförbrukning vila;1;SAMRUMUser;2021-05-31 18:53:02.250;SAMRUMUser;2021-05-31 18:54:55.627;0x0000000000075E01;0;NULL
1651;14;Strömförbrukning max låskista;Strömförbrukning max låskista;Strömförbrukning max låskista;NULL;1;38;DörrID-Låstyp-Låskista-Strömförbrukning max;1;SAMRUMUser;2021-05-31 18:54:08.900;SAMRUMUser;2021-05-31 18:54:08.900;0x0000000000075DFD;0;NULL
1652;14;TillverkarID;TillverkarID;TillverkarID;NULL;1;41;DörrID-Dörrautomatik ID-TillverkarID;0;SAMRUMUser;2021-09-29 09:04:22.600;SAMRUMUser;2021-09-29 09:04:22.600;0x0000000000075F67;0;NULL
1653;14;Brandskyddsscenario;Brandskyddsscenario;Brandskyddsscenario;NULL;0;NULL;Brandskydd-Brandskyddsscenario;0;SAMRUMUser;2021-10-22 06:51:07.170;SAMRUMUser;2021-10-22 06:53:09.050;0x0000000000075F77;0;NULL
1654;14;Samordnad provning;Samordnade provningar;Samordnad provning;NULL;1;NULL;Brandskydd-Brandfunktion-Samordn provning;0;SAMRUMUser;2021-10-23 07:33:38.083;SAMRUMUser;2021-10-23 07:33:38.083;0x0000000000075F81;0;NULL
1655;14;Egenprovning;Egenprovningar;Egenprovning;NULL;0;NULL;Gem. funktioner-Egenprovningar;0;SAMRUMUser;2021-11-01 10:44:44.187;SAMRUMUser;2021-11-05 08:42:02.703;0x000000000007617B;0;NULL
1656;14;Rumsritning;Rumsritningar;Rumsritning;NULL;1;NULL;Rum-Rumsritning;0;SAMRUMUser;2021-11-01 10:58:01.677;SAMRUMUser;2021-11-01 10:58:01.677;0x00000000000760AB;0;NULL
