OTRM_ID;OTRM_OTR_ID_ObjectTypeRelationship;OTRM_PMO_ID_Module;OTRM_ReadOnly;CREATED_BY;CREATED_DATE;CHANGED_BY;CHANGED_DATE;timestamp
48572;6671;298;0;SAMRUMUser;2021-11-27 19:26:33.303;SAMRUMUser;2021-11-27 19:26:33.303;0x0000000000076486
48579;6673;32;1;SAMRUMUser;2021-11-28 07:23:36.047;SAMRUMUser;2021-11-28 07:23:36.047;0x00000000000764A4
48580;6673;64;0;SAMRUMUser;2021-11-28 07:23:36.050;SAMRUMUser;2021-11-28 07:23:36.050;0x00000000000764A5
48581;6673;269;1;SAMRUMUser;2021-11-28 07:23:36.050;SAMRUMUser;2021-11-28 07:23:36.050;0x00000000000764A6
48619;6666;32;1;SAMRUMUser;2021-11-30 17:15:56.483;SAMRUMUser;2021-11-30 17:15:56.483;0x00000000000765AB
48620;6666;163;1;SAMRUMUser;2021-11-30 17:15:56.483;SAMRUMUser;2021-11-30 17:15:56.483;0x00000000000765AC
48621;6666;64;1;SAMRUMUser;2021-11-30 17:15:56.487;SAMRUMUser;2021-11-30 17:15:56.487;0x00000000000765AD
48622;6666;298;0;SAMRUMUser;2021-11-30 17:15:56.487;SAMRUMUser;2021-11-30 17:15:56.487;0x00000000000765AE
48623;6665;32;1;SAMRUMUser;2021-11-30 17:17:05.947;SAMRUMUser;2021-11-30 17:17:05.947;0x00000000000765B2
48624;6665;298;0;SAMRUMUser;2021-11-30 17:17:05.950;SAMRUMUser;2021-11-30 17:17:05.950;0x00000000000765B3
48625;6667;32;1;SAMRUMUser;2021-11-30 17:17:45.313;SAMRUMUser;2021-11-30 17:17:45.313;0x00000000000765B5
48626;6667;64;1;SAMRUMUser;2021-11-30 17:17:45.317;SAMRUMUser;2021-11-30 17:17:45.317;0x00000000000765B6
48627;6667;298;0;SAMRUMUser;2021-11-30 17:17:45.317;SAMRUMUser;2021-11-30 17:17:45.317;0x00000000000765B7
48628;6672;32;1;SAMRUMUser;2021-11-30 17:18:39.950;SAMRUMUser;2021-11-30 17:18:39.950;0x00000000000765B9
48629;6672;64;1;SAMRUMUser;2021-11-30 17:18:39.950;SAMRUMUser;2021-11-30 17:18:39.950;0x00000000000765BA
48630;6672;298;0;SAMRUMUser;2021-11-30 17:18:39.953;SAMRUMUser;2021-11-30 17:18:39.953;0x00000000000765BB
48631;6668;32;1;SAMRUMUser;2021-11-30 17:20:44.263;SAMRUMUser;2021-11-30 17:20:44.263;0x00000000000765BC
48632;6668;299;0;SAMRUMUser;2021-11-30 17:20:44.267;SAMRUMUser;2021-11-30 17:20:44.267;0x00000000000765BD
48633;6668;229;1;SAMRUMUser;2021-11-30 17:20:44.267;SAMRUMUser;2021-11-30 17:20:44.267;0x00000000000765BE
48634;6668;302;1;SAMRUMUser;2021-11-30 17:20:44.267;SAMRUMUser;2021-11-30 17:20:44.267;0x00000000000765BF
48644;3381;32;0;SAMRUMUser;2021-11-30 21:06:11.780;SAMRUMUser;2021-11-30 21:06:11.780;0x00000000000768D0
48645;3381;63;1;SAMRUMUser;2021-11-30 21:06:11.780;SAMRUMUser;2021-11-30 21:06:11.780;0x00000000000768D1
48646;3381;66;1;SAMRUMUser;2021-11-30 21:06:11.783;SAMRUMUser;2021-11-30 21:06:11.783;0x00000000000768D2
48647;3381;64;1;SAMRUMUser;2021-11-30 21:06:11.783;SAMRUMUser;2021-11-30 21:06:11.783;0x00000000000768D3
48648;3381;173;0;SAMRUMUser;2021-11-30 21:06:11.787;SAMRUMUser;2021-11-30 21:06:11.787;0x00000000000768D4
48649;3381;157;1;SAMRUMUser;2021-11-30 21:06:11.787;SAMRUMUser;2021-11-30 21:06:11.787;0x00000000000768D5
48650;3381;156;1;SAMRUMUser;2021-11-30 21:06:11.790;SAMRUMUser;2021-11-30 21:06:11.790;0x00000000000768D6
48651;3381;164;1;SAMRUMUser;2021-11-30 21:06:11.790;SAMRUMUser;2021-11-30 21:06:11.790;0x00000000000768D7
48652;3379;32;0;SAMRUMUser;2021-11-30 21:07:07.990;SAMRUMUser;2021-11-30 21:07:07.990;0x00000000000768D8
48653;3379;63;1;SAMRUMUser;2021-11-30 21:07:07.990;SAMRUMUser;2021-11-30 21:07:07.990;0x00000000000768D9
48654;3379;66;1;SAMRUMUser;2021-11-30 21:07:07.993;SAMRUMUser;2021-11-30 21:07:07.993;0x00000000000768DA
48655;3379;163;1;SAMRUMUser;2021-11-30 21:07:07.993;SAMRUMUser;2021-11-30 21:07:07.993;0x00000000000768DB
48656;3379;64;1;SAMRUMUser;2021-11-30 21:07:08.000;SAMRUMUser;2021-11-30 21:07:08.000;0x00000000000768DC
48657;3379;173;0;SAMRUMUser;2021-11-30 21:07:08.003;SAMRUMUser;2021-11-30 21:07:08.003;0x00000000000768DD
48658;3379;157;1;SAMRUMUser;2021-11-30 21:07:08.003;SAMRUMUser;2021-11-30 21:07:08.003;0x00000000000768DE
48659;3379;156;1;SAMRUMUser;2021-11-30 21:07:08.010;SAMRUMUser;2021-11-30 21:07:08.010;0x00000000000768DF
48660;3379;164;1;SAMRUMUser;2021-11-30 21:07:08.010;SAMRUMUser;2021-11-30 21:07:08.010;0x00000000000768E0
48661;4189;32;1;SAMRUMUser;2021-11-30 21:24:56.010;SAMRUMUser;2021-11-30 21:24:56.010;0x00000000000768E3
48662;4189;63;1;SAMRUMUser;2021-11-30 21:24:56.010;SAMRUMUser;2021-11-30 21:24:56.010;0x00000000000768E4
48663;4189;163;0;SAMRUMUser;2021-11-30 21:24:56.013;SAMRUMUser;2021-11-30 21:24:56.013;0x00000000000768E5
48664;4189;260;1;SAMRUMUser;2021-11-30 21:24:56.013;SAMRUMUser;2021-11-30 21:24:56.013;0x00000000000768E6
48665;4189;64;1;SAMRUMUser;2021-11-30 21:24:56.017;SAMRUMUser;2021-11-30 21:24:56.017;0x00000000000768E7
48666;4189;240;0;SAMRUMUser;2021-11-30 21:24:56.020;SAMRUMUser;2021-11-30 21:24:56.020;0x00000000000768E8
48667;4189;241;1;SAMRUMUser;2021-11-30 21:24:56.020;SAMRUMUser;2021-11-30 21:24:56.020;0x00000000000768E9
48668;4189;165;1;SAMRUMUser;2021-11-30 21:24:56.023;SAMRUMUser;2021-11-30 21:24:56.023;0x00000000000768EA
48669;4189;166;0;SAMRUMUser;2021-11-30 21:24:56.023;SAMRUMUser;2021-11-30 21:24:56.023;0x00000000000768EB
48670;4189;113;0;SAMRUMUser;2021-11-30 21:24:56.027;SAMRUMUser;2021-11-30 21:24:56.027;0x00000000000768EC
48671;4189;160;1;SAMRUMUser;2021-11-30 21:24:56.027;SAMRUMUser;2021-11-30 21:24:56.027;0x00000000000768ED
48704;2291;32;0;SAMRUMUser;2021-11-30 21:27:43.090;SAMRUMUser;2021-11-30 21:27:43.090;0x0000000000076915
48705;2291;98;1;SAMRUMUser;2021-11-30 21:27:43.093;SAMRUMUser;2021-11-30 21:27:43.093;0x0000000000076916
48706;2291;63;1;SAMRUMUser;2021-11-30 21:27:43.093;SAMRUMUser;2021-11-30 21:27:43.093;0x0000000000076917
48707;2291;163;1;SAMRUMUser;2021-11-30 21:27:43.097;SAMRUMUser;2021-11-30 21:27:43.097;0x0000000000076918
48708;2291;64;1;SAMRUMUser;2021-11-30 21:27:43.097;SAMRUMUser;2021-11-30 21:27:43.097;0x0000000000076919
48709;2291;108;1;SAMRUMUser;2021-11-30 21:27:43.100;SAMRUMUser;2021-11-30 21:27:43.100;0x000000000007691A
48710;2291;157;1;SAMRUMUser;2021-11-30 21:27:43.100;SAMRUMUser;2021-11-30 21:27:43.100;0x000000000007691B
48711;2291;156;1;SAMRUMUser;2021-11-30 21:27:43.103;SAMRUMUser;2021-11-30 21:27:43.103;0x000000000007691C
48712;2291;164;1;SAMRUMUser;2021-11-30 21:27:43.103;SAMRUMUser;2021-11-30 21:27:43.103;0x000000000007691D
48713;2291;165;0;SAMRUMUser;2021-11-30 21:27:43.107;SAMRUMUser;2021-11-30 21:27:43.107;0x000000000007691E
48714;2291;166;0;SAMRUMUser;2021-11-30 21:27:43.110;SAMRUMUser;2021-11-30 21:27:43.110;0x000000000007691F
48715;2291;113;0;SAMRUMUser;2021-11-30 21:27:43.110;SAMRUMUser;2021-11-30 21:27:43.110;0x0000000000076920
48716;1766;99;1;SAMRUMUser;2021-11-30 21:28:17.437;SAMRUMUser;2021-11-30 21:28:17.437;0x0000000000076924
48717;1766;32;1;SAMRUMUser;2021-11-30 21:28:17.437;SAMRUMUser;2021-11-30 21:28:17.437;0x0000000000076925
48718;1766;98;1;SAMRUMUser;2021-11-30 21:28:17.440;SAMRUMUser;2021-11-30 21:28:17.440;0x0000000000076926
48719;1766;63;1;SAMRUMUser;2021-11-30 21:28:17.440;SAMRUMUser;2021-11-30 21:28:17.440;0x0000000000076927
48720;1766;66;1;SAMRUMUser;2021-11-30 21:28:17.440;SAMRUMUser;2021-11-30 21:28:17.440;0x0000000000076928
48721;1766;163;0;SAMRUMUser;2021-11-30 21:28:17.443;SAMRUMUser;2021-11-30 21:28:17.443;0x0000000000076929
48722;1766;260;1;SAMRUMUser;2021-11-30 21:28:17.447;SAMRUMUser;2021-11-30 21:28:17.447;0x000000000007692A
48723;1766;64;1;SAMRUMUser;2021-11-30 21:28:17.447;SAMRUMUser;2021-11-30 21:28:17.447;0x000000000007692B
48724;1766;157;1;SAMRUMUser;2021-11-30 21:28:17.450;SAMRUMUser;2021-11-30 21:28:17.450;0x000000000007692C
48725;1766;156;1;SAMRUMUser;2021-11-30 21:28:17.450;SAMRUMUser;2021-11-30 21:28:17.450;0x000000000007692D
48726;1766;164;1;SAMRUMUser;2021-11-30 21:28:17.453;SAMRUMUser;2021-11-30 21:28:17.453;0x000000000007692E
48727;1766;165;0;SAMRUMUser;2021-11-30 21:28:17.453;SAMRUMUser;2021-11-30 21:28:17.453;0x000000000007692F
48728;1766;166;0;SAMRUMUser;2021-11-30 21:28:17.457;SAMRUMUser;2021-11-30 21:28:17.457;0x0000000000076930
48729;1766;113;0;SAMRUMUser;2021-11-30 21:28:17.457;SAMRUMUser;2021-11-30 21:28:17.457;0x0000000000076931
48730;1766;177;1;SAMRUMUser;2021-11-30 21:28:17.460;SAMRUMUser;2021-11-30 21:28:17.460;0x0000000000076932
48731;1766;142;1;SAMRUMUser;2021-11-30 21:28:17.463;SAMRUMUser;2021-11-30 21:28:17.463;0x0000000000076933
48732;1766;149;1;SAMRUMUser;2021-11-30 21:28:17.463;SAMRUMUser;2021-11-30 21:28:17.463;0x0000000000076934
48733;2703;32;1;SAMRUMUser;2021-11-30 21:28:58.080;SAMRUMUser;2021-11-30 21:28:58.080;0x0000000000076938
48734;2703;63;1;SAMRUMUser;2021-11-30 21:28:58.083;SAMRUMUser;2021-11-30 21:28:58.083;0x0000000000076939
48735;2703;163;0;SAMRUMUser;2021-11-30 21:28:58.083;SAMRUMUser;2021-11-30 21:28:58.083;0x000000000007693A
48736;2703;260;1;SAMRUMUser;2021-11-30 21:28:58.087;SAMRUMUser;2021-11-30 21:28:58.087;0x000000000007693B
48737;2703;64;1;SAMRUMUser;2021-11-30 21:28:58.087;SAMRUMUser;2021-11-30 21:28:58.087;0x000000000007693C
48738;2703;156;1;SAMRUMUser;2021-11-30 21:28:58.090;SAMRUMUser;2021-11-30 21:28:58.090;0x000000000007693D
48739;2703;164;1;SAMRUMUser;2021-11-30 21:28:58.090;SAMRUMUser;2021-11-30 21:28:58.090;0x000000000007693E
48740;2704;32;1;SAMRUMUser;2021-11-30 21:29:33.320;SAMRUMUser;2021-11-30 21:29:33.320;0x0000000000076940
48741;2704;63;1;SAMRUMUser;2021-11-30 21:29:33.323;SAMRUMUser;2021-11-30 21:29:33.323;0x0000000000076941
48742;2704;163;0;SAMRUMUser;2021-11-30 21:29:33.323;SAMRUMUser;2021-11-30 21:29:33.323;0x0000000000076942
48743;2704;260;1;SAMRUMUser;2021-11-30 21:29:33.330;SAMRUMUser;2021-11-30 21:29:33.330;0x0000000000076943
48744;2704;64;1;SAMRUMUser;2021-11-30 21:29:33.333;SAMRUMUser;2021-11-30 21:29:33.333;0x0000000000076944
48745;2704;157;1;SAMRUMUser;2021-11-30 21:29:33.337;SAMRUMUser;2021-11-30 21:29:33.337;0x0000000000076945
48746;2704;156;1;SAMRUMUser;2021-11-30 21:29:33.337;SAMRUMUser;2021-11-30 21:29:33.337;0x0000000000076946
48747;2704;164;1;SAMRUMUser;2021-11-30 21:29:33.340;SAMRUMUser;2021-11-30 21:29:33.340;0x0000000000076947
48748;4187;99;1;SAMRUMUser;2021-11-30 21:30:06.700;SAMRUMUser;2021-11-30 21:30:06.700;0x0000000000076949
48749;4187;187;1;SAMRUMUser;2021-11-30 21:30:06.700;SAMRUMUser;2021-11-30 21:30:06.700;0x000000000007694A
48750;4187;32;1;SAMRUMUser;2021-11-30 21:30:06.703;SAMRUMUser;2021-11-30 21:30:06.703;0x000000000007694B
48751;4187;63;1;SAMRUMUser;2021-11-30 21:30:06.707;SAMRUMUser;2021-11-30 21:30:06.707;0x000000000007694C
48752;4187;163;0;SAMRUMUser;2021-11-30 21:30:06.707;SAMRUMUser;2021-11-30 21:30:06.707;0x000000000007694D
48753;4187;64;1;SAMRUMUser;2021-11-30 21:30:06.710;SAMRUMUser;2021-11-30 21:30:06.710;0x000000000007694E
48754;4187;83;1;SAMRUMUser;2021-11-30 21:30:06.710;SAMRUMUser;2021-11-30 21:30:06.710;0x000000000007694F
48755;4187;173;1;SAMRUMUser;2021-11-30 21:30:06.713;SAMRUMUser;2021-11-30 21:30:06.713;0x0000000000076950
48756;4187;157;1;SAMRUMUser;2021-11-30 21:30:06.713;SAMRUMUser;2021-11-30 21:30:06.713;0x0000000000076951
48757;4187;156;1;SAMRUMUser;2021-11-30 21:30:06.717;SAMRUMUser;2021-11-30 21:30:06.717;0x0000000000076952
48758;4187;164;1;SAMRUMUser;2021-11-30 21:30:06.720;SAMRUMUser;2021-11-30 21:30:06.720;0x0000000000076953
48759;1198;99;1;SAMRUMUser;2021-11-30 21:30:40.667;SAMRUMUser;2021-11-30 21:30:40.667;0x0000000000076957
48760;1198;32;1;SAMRUMUser;2021-11-30 21:30:40.670;SAMRUMUser;2021-11-30 21:30:40.670;0x0000000000076958
48761;1198;98;1;SAMRUMUser;2021-11-30 21:30:40.670;SAMRUMUser;2021-11-30 21:30:40.670;0x0000000000076959
48762;1198;63;1;SAMRUMUser;2021-11-30 21:30:40.673;SAMRUMUser;2021-11-30 21:30:40.673;0x000000000007695A
48763;1198;66;1;SAMRUMUser;2021-11-30 21:30:40.673;SAMRUMUser;2021-11-30 21:30:40.673;0x000000000007695B
48764;1198;163;0;SAMRUMUser;2021-11-30 21:30:40.677;SAMRUMUser;2021-11-30 21:30:40.677;0x000000000007695C
48765;1198;260;1;SAMRUMUser;2021-11-30 21:30:40.677;SAMRUMUser;2021-11-30 21:30:40.677;0x000000000007695D
48766;1198;64;1;SAMRUMUser;2021-11-30 21:30:40.680;SAMRUMUser;2021-11-30 21:30:40.680;0x000000000007695E
48767;1198;108;1;SAMRUMUser;2021-11-30 21:30:40.680;SAMRUMUser;2021-11-30 21:30:40.680;0x000000000007695F
48768;1198;157;1;SAMRUMUser;2021-11-30 21:30:40.680;SAMRUMUser;2021-11-30 21:30:40.680;0x0000000000076960
48769;1198;156;1;SAMRUMUser;2021-11-30 21:30:40.683;SAMRUMUser;2021-11-30 21:30:40.683;0x0000000000076961
48770;1198;164;1;SAMRUMUser;2021-11-30 21:30:40.683;SAMRUMUser;2021-11-30 21:30:40.683;0x0000000000076962
48771;1198;166;0;SAMRUMUser;2021-11-30 21:30:40.687;SAMRUMUser;2021-11-30 21:30:40.687;0x0000000000076963
48772;1198;113;0;SAMRUMUser;2021-11-30 21:30:40.690;SAMRUMUser;2021-11-30 21:30:40.690;0x0000000000076964
48773;1198;177;1;SAMRUMUser;2021-11-30 21:30:40.690;SAMRUMUser;2021-11-30 21:30:40.690;0x0000000000076965
48774;1198;142;1;SAMRUMUser;2021-11-30 21:30:40.690;SAMRUMUser;2021-11-30 21:30:40.690;0x0000000000076966
48775;1198;149;1;SAMRUMUser;2021-11-30 21:30:40.693;SAMRUMUser;2021-11-30 21:30:40.693;0x0000000000076967
48779;4186;32;1;SAMRUMUser;2021-11-30 21:32:57.543;SAMRUMUser;2021-11-30 21:32:57.543;0x0000000000076971
48780;4186;163;0;SAMRUMUser;2021-11-30 21:32:57.547;SAMRUMUser;2021-11-30 21:32:57.547;0x0000000000076972
48781;4186;64;1;SAMRUMUser;2021-11-30 21:32:57.550;SAMRUMUser;2021-11-30 21:32:57.550;0x0000000000076973
48782;4186;173;1;SAMRUMUser;2021-11-30 21:32:57.550;SAMRUMUser;2021-11-30 21:32:57.550;0x0000000000076974
48783;4186;164;1;SAMRUMUser;2021-11-30 21:32:57.553;SAMRUMUser;2021-11-30 21:32:57.553;0x0000000000076975
48784;6676;32;1;SAMRUMUser;2021-12-04 17:07:03.847;SAMRUMUser;2021-12-04 17:07:03.847;0x0000000000076979
48785;6676;63;0;SAMRUMUser;2021-12-04 17:07:03.850;SAMRUMUser;2021-12-04 17:07:03.850;0x000000000007697A
48786;6676;64;1;SAMRUMUser;2021-12-04 17:07:03.850;SAMRUMUser;2021-12-04 17:07:03.850;0x000000000007697B
48787;6677;32;1;SAMRUMUser;2021-12-04 17:07:55.847;SAMRUMUser;2021-12-04 17:07:55.847;0x000000000007697F
48788;6677;63;0;SAMRUMUser;2021-12-04 17:07:55.850;SAMRUMUser;2021-12-04 17:07:55.850;0x0000000000076980
48789;6677;64;1;SAMRUMUser;2021-12-04 17:07:55.850;SAMRUMUser;2021-12-04 17:07:55.850;0x0000000000076981
48790;6678;32;1;SAMRUMUser;2021-12-04 17:08:40.660;SAMRUMUser;2021-12-04 17:08:40.660;0x0000000000076985
48791;6678;63;0;SAMRUMUser;2021-12-04 17:08:40.663;SAMRUMUser;2021-12-04 17:08:40.663;0x0000000000076986
48792;6678;64;1;SAMRUMUser;2021-12-04 17:08:40.663;SAMRUMUser;2021-12-04 17:08:40.663;0x0000000000076987
48793;6679;32;1;SAMRUMUser;2021-12-04 17:20:09.610;SAMRUMUser;2021-12-04 17:20:09.610;0x000000000007698B
48794;6679;63;0;SAMRUMUser;2021-12-04 17:20:09.613;SAMRUMUser;2021-12-04 17:20:09.613;0x000000000007698C
48795;6679;64;1;SAMRUMUser;2021-12-04 17:20:09.617;SAMRUMUser;2021-12-04 17:20:09.617;0x000000000007698D
48796;6680;32;0;SAMRUMUser;2021-12-04 17:23:00.863;SAMRUMUser;2021-12-04 17:23:00.863;0x0000000000076991
48801;6683;81;0;SAMRUMUser;2021-12-13 22:43:28.727;SAMRUMUser;2021-12-13 22:43:28.727;0x00000000000769D1
48802;6683;212;1;SAMRUMUser;2021-12-13 22:43:28.730;SAMRUMUser;2021-12-13 22:43:28.730;0x00000000000769D2
48803;6684;81;0;SAMRUMUser;2021-12-13 22:45:14.983;SAMRUMUser;2021-12-13 22:45:14.983;0x00000000000769D7
48804;6684;212;1;SAMRUMUser;2021-12-13 22:45:14.987;SAMRUMUser;2021-12-13 22:45:14.987;0x00000000000769D8
48805;6681;81;0;SAMRUMUser;2021-12-13 22:52:13.840;SAMRUMUser;2021-12-13 22:52:13.840;0x00000000000769DB
48806;6681;84;1;SAMRUMUser;2021-12-13 22:52:13.843;SAMRUMUser;2021-12-13 22:52:13.843;0x00000000000769DC
48807;6681;212;1;SAMRUMUser;2021-12-13 22:52:13.847;SAMRUMUser;2021-12-13 22:52:13.847;0x00000000000769DD
48808;6682;81;0;SAMRUMUser;2021-12-13 22:58:40.310;SAMRUMUser;2021-12-13 22:58:40.310;0x00000000000769E3
48809;6682;84;1;SAMRUMUser;2021-12-13 22:58:40.317;SAMRUMUser;2021-12-13 22:58:40.317;0x00000000000769E4
48810;6682;212;1;SAMRUMUser;2021-12-13 22:58:40.317;SAMRUMUser;2021-12-13 22:58:40.317;0x00000000000769E5
48811;3747;81;1;SAMRUMUser;2021-12-13 23:04:12.217;SAMRUMUser;2021-12-13 23:04:12.217;0x00000000000769E8
48812;3747;80;0;SAMRUMUser;2021-12-13 23:04:12.220;SAMRUMUser;2021-12-13 23:04:12.220;0x00000000000769E9
48813;3747;210;1;SAMRUMUser;2021-12-13 23:04:12.220;SAMRUMUser;2021-12-13 23:04:12.220;0x00000000000769EA
48820;6685;81;0;SAMRUMUser;2021-12-13 23:09:37.443;SAMRUMUser;2021-12-13 23:09:37.443;0x00000000000769FA
48821;6685;80;1;SAMRUMUser;2021-12-13 23:09:37.447;SAMRUMUser;2021-12-13 23:09:37.447;0x00000000000769FB
48822;6686;81;1;SAMRUMUser;2021-12-13 23:14:18.213;SAMRUMUser;2021-12-13 23:14:18.213;0x0000000000076A07
48823;6686;80;0;SAMRUMUser;2021-12-13 23:14:18.213;SAMRUMUser;2021-12-13 23:14:18.213;0x0000000000076A08
48824;6687;80;0;SAMRUMUser;2021-12-13 23:18:05.930;SAMRUMUser;2021-12-13 23:18:05.930;0x0000000000076A0C
48825;6688;81;1;SAMRUMUser;2021-12-13 23:20:43.793;SAMRUMUser;2021-12-13 23:20:43.793;0x0000000000076A11
48826;6688;80;0;SAMRUMUser;2021-12-13 23:20:43.797;SAMRUMUser;2021-12-13 23:20:43.797;0x0000000000076A12
48827;6689;84;1;SAMRUMUser;2021-12-13 23:29:37.723;SAMRUMUser;2021-12-13 23:29:37.723;0x0000000000076A16
48828;6689;80;0;SAMRUMUser;2021-12-13 23:29:37.723;SAMRUMUser;2021-12-13 23:29:37.723;0x0000000000076A17
48829;6690;88;0;SAMRUMUser;2021-12-14 09:24:38.240;SAMRUMUser;2021-12-14 09:24:38.240;0x0000000000076A20
48830;6690;95;1;SAMRUMUser;2021-12-14 09:24:38.243;SAMRUMUser;2021-12-14 09:24:38.243;0x0000000000076A21
48831;6691;88;0;SAMRUMUser;2021-12-14 09:36:17.730;SAMRUMUser;2021-12-14 09:36:17.730;0x0000000000076A25
48832;6691;95;1;SAMRUMUser;2021-12-14 09:36:17.730;SAMRUMUser;2021-12-14 09:36:17.730;0x0000000000076A26
48833;6692;88;1;SAMRUMUser;2021-12-14 09:42:05.993;SAMRUMUser;2021-12-14 09:42:05.993;0x0000000000076A7E
48834;6692;95;0;SAMRUMUser;2021-12-14 09:42:05.997;SAMRUMUser;2021-12-14 09:42:05.997;0x0000000000076A7F
48835;1444;104;1;SAMRUMUser;2021-12-14 10:36:40.117;SAMRUMUser;2021-12-14 10:36:40.117;0x0000000000076A82
48836;1444;99;0;SAMRUMUser;2021-12-14 10:36:40.120;SAMRUMUser;2021-12-14 10:36:40.120;0x0000000000076A83
48837;1444;187;0;SAMRUMUser;2021-12-14 10:36:40.120;SAMRUMUser;2021-12-14 10:36:40.120;0x0000000000076A84
48838;1444;81;1;SAMRUMUser;2021-12-14 10:36:40.120;SAMRUMUser;2021-12-14 10:36:40.120;0x0000000000076A85
48839;1444;103;1;SAMRUMUser;2021-12-14 10:36:40.130;SAMRUMUser;2021-12-14 10:36:40.130;0x0000000000076A86
48840;1444;88;1;SAMRUMUser;2021-12-14 10:36:40.137;SAMRUMUser;2021-12-14 10:36:40.137;0x0000000000076A87
48841;1444;145;1;SAMRUMUser;2021-12-14 10:36:40.140;SAMRUMUser;2021-12-14 10:36:40.140;0x0000000000076A88
48842;1444;68;1;SAMRUMUser;2021-12-14 10:36:40.140;SAMRUMUser;2021-12-14 10:36:40.140;0x0000000000076A89
48894;370;32;1;SAMRUMUser;2021-12-14 16:16:44.867;SAMRUMUser;2021-12-14 16:16:44.867;0x0000000000076AF8
48895;370;98;1;SAMRUMUser;2021-12-14 16:16:44.867;SAMRUMUser;2021-12-14 16:16:44.867;0x0000000000076AF9
48896;370;66;1;SAMRUMUser;2021-12-14 16:16:44.870;SAMRUMUser;2021-12-14 16:16:44.870;0x0000000000076AFA
48897;370;64;0;SAMRUMUser;2021-12-14 16:16:44.870;SAMRUMUser;2021-12-14 16:16:44.870;0x0000000000076AFB
48898;370;108;1;SAMRUMUser;2021-12-14 16:16:44.873;SAMRUMUser;2021-12-14 16:16:44.873;0x0000000000076AFC
48899;370;83;1;SAMRUMUser;2021-12-14 16:16:44.877;SAMRUMUser;2021-12-14 16:16:44.877;0x0000000000076AFD
48900;370;82;1;SAMRUMUser;2021-12-14 16:16:44.880;SAMRUMUser;2021-12-14 16:16:44.880;0x0000000000076AFE
48901;370;157;0;SAMRUMUser;2021-12-14 16:16:44.880;SAMRUMUser;2021-12-14 16:16:44.880;0x0000000000076AFF
48902;370;156;1;SAMRUMUser;2021-12-14 16:16:44.880;SAMRUMUser;2021-12-14 16:16:44.880;0x0000000000076B01
48903;370;164;0;SAMRUMUser;2021-12-14 16:16:44.887;SAMRUMUser;2021-12-14 16:16:44.887;0x0000000000076B02
48904;370;240;1;SAMRUMUser;2021-12-14 16:16:44.887;SAMRUMUser;2021-12-14 16:16:44.887;0x0000000000076B03
48905;370;241;0;SAMRUMUser;2021-12-14 16:16:44.890;SAMRUMUser;2021-12-14 16:16:44.890;0x0000000000076B04
48906;370;165;0;SAMRUMUser;2021-12-14 16:16:44.890;SAMRUMUser;2021-12-14 16:16:44.890;0x0000000000076B05
48907;370;113;0;SAMRUMUser;2021-12-14 16:16:44.890;SAMRUMUser;2021-12-14 16:16:44.890;0x0000000000076B06
48908;370;306;1;SAMRUMUser;2021-12-14 16:16:44.893;SAMRUMUser;2021-12-14 16:16:44.893;0x0000000000076B07
48909;370;305;1;SAMRUMUser;2021-12-14 16:16:44.897;SAMRUMUser;2021-12-14 16:16:44.897;0x0000000000076B08
48910;370;141;1;SAMRUMUser;2021-12-14 16:16:44.900;SAMRUMUser;2021-12-14 16:16:44.900;0x0000000000076B09
48911;370;142;1;SAMRUMUser;2021-12-14 16:16:44.900;SAMRUMUser;2021-12-14 16:16:44.900;0x0000000000076B0A
48912;370;149;1;SAMRUMUser;2021-12-14 16:16:44.900;SAMRUMUser;2021-12-14 16:16:44.900;0x0000000000076B0B
48913;373;32;1;SAMRUMUser;2021-12-14 16:18:51.500;SAMRUMUser;2021-12-14 16:18:51.500;0x0000000000076B0D
48914;373;98;1;SAMRUMUser;2021-12-14 16:18:51.500;SAMRUMUser;2021-12-14 16:18:51.500;0x0000000000076B0E
48915;373;66;1;SAMRUMUser;2021-12-14 16:18:51.503;SAMRUMUser;2021-12-14 16:18:51.503;0x0000000000076B0F
48916;373;64;0;SAMRUMUser;2021-12-14 16:18:51.503;SAMRUMUser;2021-12-14 16:18:51.503;0x0000000000076B10
48917;373;108;1;SAMRUMUser;2021-12-14 16:18:51.510;SAMRUMUser;2021-12-14 16:18:51.510;0x0000000000076B11
48918;373;83;1;SAMRUMUser;2021-12-14 16:18:51.510;SAMRUMUser;2021-12-14 16:18:51.510;0x0000000000076B12
48919;373;82;1;SAMRUMUser;2021-12-14 16:18:51.510;SAMRUMUser;2021-12-14 16:18:51.510;0x0000000000076B13
48920;373;157;0;SAMRUMUser;2021-12-14 16:18:51.513;SAMRUMUser;2021-12-14 16:18:51.513;0x0000000000076B14
48921;373;156;1;SAMRUMUser;2021-12-14 16:18:51.513;SAMRUMUser;2021-12-14 16:18:51.513;0x0000000000076B15
48922;373;164;0;SAMRUMUser;2021-12-14 16:18:51.517;SAMRUMUser;2021-12-14 16:18:51.517;0x0000000000076B16
48923;373;165;0;SAMRUMUser;2021-12-14 16:18:51.520;SAMRUMUser;2021-12-14 16:18:51.520;0x0000000000076B17
48924;373;166;1;SAMRUMUser;2021-12-14 16:18:51.520;SAMRUMUser;2021-12-14 16:18:51.520;0x0000000000076B18
